date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:54:56	72126/72126	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202015%2018:54:17%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/tables-advanced.html	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/tables-advanced.html	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:54:56	50000/50000	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202015%2018:54:20%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/tables-responsive.html	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/tables-responsive.html	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:54:57	62191/62191	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202015%2018:54:19%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/tables-editable.html	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/tables-editable.html	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:54:57	30329/30329	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202015%2018:54:17%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/tables-ajax.html	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/tables-ajax.html	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:54:57	31917/31917	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202015%2018:54:19%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/tables-pricing.html	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/tables-pricing.html	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:54:58	31880/31880	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202015%2018:54:05%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/maps-google-maps.html	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/maps-google-maps.html	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:54:58	43482/43482	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202015%2018:54:05%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/maps-google-maps-builder.html	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/maps-google-maps-builder.html	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:54:59	34188/34188	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202015%2018:54:06%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/maps-vector.html	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/maps-vector.html	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:54:59	28848/28848	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202015%2018:54:01%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/layouts-default.html	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/layouts-default.html	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:54:59	28847/28847	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202015%2018:54:00%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/layouts-boxed.html	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/layouts-boxed.html	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:00	28892/28892	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202015%2018:54:01%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/layouts-menu-collapsed.html	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/layouts-menu-collapsed.html	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:00	28846/28846	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202015%2018:54:02%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/layouts-scroll.html	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/layouts-scroll.html	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:00	34331/34331	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202015%2018:53:54%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/extra-changelog.html	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/extra-changelog.html	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:01	34474/34474	---M-Z	200	added ('OK')	text/html	date:Thu,%2017%20Sep%202015%2018:53:54%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/extra-ajax-made-easy.html	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/extra-ajax-made-easy.html	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:01	9421/9421	---M--	200	added ('OK')	image/jpeg	date:Thu,%2017%20Sep%202015%2018:55:29%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/images/projects/project-4.jpg	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/images/projects/project-4.jpg	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:02	2129/2129	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:57:57%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jquery-browser-mobile/jquery.browser.mobile.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jquery-browser-mobile/jquery.browser.mobile.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:03	3121/3121	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:57:58%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jquery-cookie/jquery-cookie.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jquery-cookie/jquery-cookie.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:04	10618/10618	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:59:32%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/style-switcher/style.switcher.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/style-switcher/style.switcher.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:08	25124/25124	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:59:04%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/nanoscroller/nanoscroller.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/nanoscroller/nanoscroller.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:13	50050/50050	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2019:00:19%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap-datepicker/js/bootstrap-datepicker.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap-datepicker/js/bootstrap-datepicker.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:14	68890/68890	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2019:00:02%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/js/bootstrap.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/js/bootstrap.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:15	7392/7392	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:58:13%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jquery-placeholder/jquery-placeholder.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jquery-placeholder/jquery-placeholder.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:15	46237/46237	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:58:49%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/magnific-popup/jquery.magnific-popup.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/magnific-popup/jquery.magnific-popup.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:15	1291/1291	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:58:30%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqueryui-touch-punch/jqueryui-touch-punch.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqueryui-touch-punch/jqueryui-touch-punch.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:16	4228/4228	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:57:56%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jquery-appear/jquery-appear.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jquery-appear/jquery-appear.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:19	9111/9111	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:58:30%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jquery.easy-pie-chart/jquery.easy-pie-chart.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jquery.easy-pie-chart/jquery.easy-pie-chart.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:25	54619/54619	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:56:37%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap-multiselect/bootstrap-multiselect.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap-multiselect/bootstrap-multiselect.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:29	20528/20528	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:57:29%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/flot.tooltip/flot.tooltip.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/flot.tooltip/flot.tooltip.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:32	247597/247597	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:57:54%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jquery/jquery.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jquery/jquery.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:34	23809/23809	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:57:15%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/flot/jquery.flot.pie.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/flot/jquery.flot.pie.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:34	6033/6033	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:57:08%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/flot/jquery.flot.categories.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/flot/jquery.flot.categories.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:35	3314/3314	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:57:15%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/flot/jquery.flot.resize.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/flot/jquery.flot.resize.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:38	122971/122971	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:57:13%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/flot/jquery.flot.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/flot/jquery.flot.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:43	188771/188771	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:58:20%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jquery-ui/jquery-ui.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jquery-ui/jquery-ui.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:48	24225/24225	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:57:40%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/gauge/gauge.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/gauge/gauge.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:49	66047/66047	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:59:01%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/morris.js/morris.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/morris.js/morris.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:51	7564/7564	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:58:44%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/liquid-meter/liquid.meter.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/liquid-meter/liquid.meter.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:53	123754/123754	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:58:17%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jquery-sparkline/jquery-sparkline.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jquery-sparkline/jquery-sparkline.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:54	2386/2386	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2019:02:58%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqvmap/data/jquery.vmap.sampledata.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqvmap/data/jquery.vmap.sampledata.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:56	31575/31575	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:58:34%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqvmap/jquery.vmap.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqvmap/jquery.vmap.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:55:59	16038/16038	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2019:10:58%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqvmap/maps/continents/jquery.vmap.africa.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqvmap/maps/continents/jquery.vmap.africa.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:56:00	76673/76673	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:59:29%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/snap.svg/snap.svg.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/snap.svg/snap.svg.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:56:01	3753/3753	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2019:10:59%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqvmap/maps/continents/jquery.vmap.australia.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqvmap/maps/continents/jquery.vmap.australia.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:56:04	60600/60600	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2019:03:22%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqvmap/maps/jquery.vmap.world.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqvmap/maps/jquery.vmap.world.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:56:04	15689/15689	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2019:10:59%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqvmap/maps/continents/jquery.vmap.europe.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqvmap/maps/continents/jquery.vmap.europe.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:56:04	29672/29672	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2019:10:59%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqvmap/maps/continents/jquery.vmap.asia.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqvmap/maps/continents/jquery.vmap.asia.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:56:06	6099/6099	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2019:11:00%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqvmap/maps/continents/jquery.vmap.south-america.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqvmap/maps/continents/jquery.vmap.south-america.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:56:06	16477/16477	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2019:11:00%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqvmap/maps/continents/jquery.vmap.north-america.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jqvmap/maps/continents/jquery.vmap.north-america.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:56:07	41/41	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:55:06%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/javascripts/theme.custom.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/javascripts/theme.custom.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:56:09	11678/11678	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:55:07%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/javascripts/theme.init.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/javascripts/theme.init.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:56:10	7808/7808	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:55:39%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/javascripts/dashboard/examples.dashboard.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/javascripts/dashboard/examples.dashboard.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:56:12	26303/26303	---MC-	200	added ('OK')	text/javascript	date:Thu,%2010%20Sep%202015%2010:52:20%20GMT	http://www.google-analytics.com/analytics.js	C:/xampp_1/htdocs/shital/erp_temp1/www.google-analytics.com/analytics.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:56:14	20127/20127	---M--	200	added ('OK')	text/plain	date:Thu,%2017%20Sep%202015%2018:59:56%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.eot	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.eot	(from http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/css/bootstrap.css)
15:56:15	18028/18028	---M--	200	added ('OK')	text/plain	date:Thu,%2017%20Sep%202015%2018:59:58%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.woff2	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.woff2	(from http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/css/bootstrap.css)
15:56:18	304254/304254	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:59:19%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/raphael/raphael.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/raphael/raphael.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:56:18	20127/20127	---M--	200	added ('OK')	text/plain	date:Thu,%2017%20Sep%202015%2018:59:56%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.eot?	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/fonts/glyphicons-halflings-regulard41d.eot	(from http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/css/bootstrap.css)
15:56:19	23424/23424	---M--	200	added ('OK')	text/plain	date:Thu,%2017%20Sep%202015%2018:59:58%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.woff	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.woff	(from http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/css/bootstrap.css)
15:56:19	96054/96054	---M--	200	added ('OK')	application/javascript	date:Thu,%2017%20Sep%202015%2018:55:09%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/javascripts/theme.js	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/javascripts/theme.js	(from http://preview.oklerthemes.com/porto-admin/1.4.2/index.html)
15:56:21	108738/108738	---M--	200	added ('OK')	image/svg+xml	date:Thu,%2017%20Sep%202015%2018:59:56%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.svg	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.svg	(from http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/css/bootstrap.css)
15:56:24	45404/45404	---M--	200	added ('OK')	text/plain	date:Thu,%2017%20Sep%202015%2018:59:57%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.ttf	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/fonts/glyphicons-halflings-regular.ttf	(from http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/bootstrap/css/bootstrap.css)
15:56:32	68875/68875	---M--	200	added ('OK')	text/plain	date:Thu,%2017%20Sep%202015%2019:02:03%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/font-awesome/fonts/fontawesome-webfont.eot?v=4.4.0	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/font-awesome/fonts/fontawesome-webfont93e3.eot	(from http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/font-awesome/css/font-awesome.css)
15:56:33	68875/68875	---M--	200	added ('OK')	text/plain	date:Thu,%2017%20Sep%202015%2019:02:03%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/font-awesome/fonts/fontawesome-webfont.eot?	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/font-awesome/fonts/fontawesome-webfontd41d.eot	(from http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/font-awesome/css/font-awesome.css)
15:56:33	64464/64464	---M--	200	added ('OK')	text/plain	date:Thu,%2017%20Sep%202015%2019:02:09%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/font-awesome/fonts/fontawesome-webfont.woff2?v=4.4.0	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/font-awesome/fonts/fontawesome-webfont93e3.woff2	(from http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/font-awesome/css/font-awesome.css)
15:56:39	278/278	---M--	200	added ('OK')	image/png	date:Thu,%2017%20Sep%202015%2019:02:53%20GMT	http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jquery-ui/images/ui-bg_highlight-soft_100_eeeeee_1x100.png	C:/xampp_1/htdocs/shital/erp_temp1/preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jquery-ui/images/ui-bg_highlight-soft_100_eeeeee_1x100.png	(from http://preview.oklerthemes.com/porto-admin/1.4.2/assets/vendor/jquery-ui/jquery-ui.css)
